parent_asin,brand,price,avg_rating,review_count,price_range,expected_rating,rating_residual,review_bucket
B00ELJPQJQ,AVON,12.99,3.6,4,10-20,4.170372956491112,-0.5703729564911115,"(0, 5]"
B01M8MNCHU,Mudder,6.99,4.3,630,5-10,4.168632566477152,0.13136743352284785,"(500, 10000]"
B07KYQ2DJG,Sonew,5.92,4.0,83,5-10,4.168322196924662,-0.16832219692466222,"(50, 100]"
B08J3RWMDL,Gelo,27.05,4.3,21,20-50,4.174451270423825,0.1255487295761748,"(20, 50]"
B075V1TXZP,LR Health and Beauty,34.99,3.9,11,20-50,4.176754386542299,-0.27675438654229945,"(10, 20]"
B01FKG5RVK,MAYBELLINE,6.99,3.4,10,5-10,4.168632566477152,-0.7686325664771521,"(5, 10]"
B0195QNCGS,Kadi Natural,11.95,3.9,3,10-20,4.170071288888692,-0.2700712888886918,"(0, 5]"
B0091IMZL4,Donna Collection,5.95,4.4,116,5-10,4.168330898874732,0.23166910112526828,"(100, 500]"
B076GLZLGC,SinfulColors,7.99,3.6,6,5-10,4.168922631479479,-0.5689226314794786,"(5, 10]"
B010QBXMH0,Glossier,18.25,3.0,6,10-20,4.17189869840335,-1.17189869840335,"(5, 10]"
B00JC92CZ6,Soft 'N Style,8.65,4.3,2,5-10,4.169114074381014,0.13088592561898604,"(0, 5]"
B004OKDW5W,Salon Care,17.0,4.4,210,10-20,4.171536117150442,0.22846388284955843,"(100, 500]"
B00IAA9F6W,Clubman,19.97,4.1,20,10-20,4.172397610207352,-0.07239761020735269,"(10, 20]"
B09KCFY1Z6,Usnyabni,56.81,4.7,209,50-100,4.183083604893068,0.5169163951069322,"(100, 500]"
B01MRDYYK0,ACM,43.96,4.9,15,20-50,4.179356269613169,0.7206437303868309,"(10, 20]"
B07NX46D8H,Kleancolor,42.94,4.6,14,20-50,4.179060403310796,0.42093959668920355,"(10, 20]"
B06VXSBDLQ,Tattoodrucker,5.5,4.5,28,5-10,4.168200369623685,0.3317996303763149,"(20, 50]"
B083XR6NFT,CHARLOTTE TILBURY,55.99,4.5,140,50-100,4.1828457515911595,0.31715424840884054,"(100, 500]"
B088NH3GJ3,KEYDAOMLER,13.99,4.3,68,10-20,4.170663021493438,0.12933697850656145,"(50, 100]"
B00XYMCZ7W,Bargz,9.99,4.2,21,5-10,4.169502761484131,0.03049723851586883,"(20, 50]"
B002QI39UM,Pirate Face Tattoo,6.49,3.7,46,5-10,4.168487533975989,-0.4684875339759884,"(20, 50]"
B002L6M0DQ,Murray's,16.42,4.1,11,10-20,4.171367879449092,-0.07136787944909262,"(10, 20]"
B08259X942,Maybelline New York,15.0,3.5,14,10-20,4.170955987145788,-0.6709559871457884,"(10, 20]"
B079G9DW13,Pantene,23.67,4.7,3,20-50,4.173470850715961,0.5265291492840394,"(0, 5]"
B07H6RMDXX,TIGI,9.87,4.6,138,5-10,4.169467953683853,0.43053204631614683,"(100, 500]"
B01JAMIOXS,Catrice,8.49,3.5,6,5-10,4.169067663980641,-0.6690676639806412,"(5, 10]"
B01N2ND27E,Bath & Body Works,46.95,4.6,15,20-50,4.180223563970126,0.41977643602987325,"(10, 20]"
B016E3PY9I,Fifth & Skin,19.99,4.1,258,10-20,4.172403411507399,-0.07240341150739926,"(100, 500]"
B07TYV1979,ODragon,18.99,3.4,23,10-20,4.172113346505072,-0.7721133465050722,"(20, 50]"
B01MTZQNLM,AKOAK,6.98,5.0,5,5-10,4.168629665827129,0.8313703341728713,"(0, 5]"
B07JP57HQ7,essie,6.94,4.5,16,5-10,4.1686180632270355,0.33138193677296446,"(10, 20]"
B07HKQFS23,Kao-Biore,13.0,3.1,9,10-20,4.170375857141135,-1.0703758571411348,"(5, 10]"
B00DD4KREY,Marina,6.99,3.9,23,5-10,4.168632566477152,-0.26863256647715206,"(20, 50]"
B08CV6CZBT,Avanlin,6.66,3.9,6,5-10,4.1685368450263836,-0.26853684502638364,"(5, 10]"
B07PKVXQWD,Super Sunnies,16.95,1.7000000000000002,2,10-20,4.1715216139003255,-2.4715216139003253,"(0, 5]"
B084BX4C3L,Marc Anthony,5.97,4.4,11,5-10,4.168336700174779,0.2316632998252217,"(10, 20]"
B00JVU2UHQ,DaniPro,19.99,4.3,86,10-20,4.172403411507399,0.12759658849260092,"(50, 100]"
B00MWDLO6W,tamarinda,45.95,5.0,6,20-50,4.1799334989678,0.8200665010322004,"(5, 10]"
B088BJPNYH,Daisy DND,9.91,4.8,14,5-10,4.169479556283946,0.6305204437160539,"(10, 20]"
B072LVP2GB,KONAD Nail Art,9.49,4.1,17,5-10,4.169357728982968,-0.06935772898296833,"(10, 20]"
B088D5F853,Daisy DND,9.99,1.0,1,5-10,4.169502761484131,-3.1695027614841313,"(0, 5]"
B07ST393Y9,China Glaze,10.0,4.4,52,5-10,4.169505662134155,0.23049433786584572,"(50, 100]"
B07583FWPQ,Sharonair,6.44,4.3,108,5-10,4.168473030725872,0.13152696927412766,"(100, 500]"
B07CG78NWK,Ai-Fun,40.99,4.8,8,20-50,4.178494776556259,0.6215052234437408,"(5, 10]"
B08XTXQQWJ,Bath & Body Works,29.99,4.7,11,20-50,4.175304061530666,0.5246959384693346,"(10, 20]"
B001A42L2A,Just Nutritive is JustNaturalSkinCare,22.99,3.8,58,20-50,4.173273606514379,-0.37327360651437935,"(50, 100]"
B07G4QSGFH,TRESemmé,27.32,4.6,36,20-50,4.174529587974454,0.4254704120255459,"(20, 50]"
B00IYZY4IM,Premier by Dead Sea Premier,95.0,4.2,30,50-100,4.1941611873319244,0.005838812668075732,"(20, 50]"
B01G96ZTSQ,Diversified Hospitality,105.0,4.5,13,100-200,4.197061837355191,0.3029381626448089,"(10, 20]"
B07Y3BG9CH,Veribuy,17.99,4.2,45,10-20,4.171823281502745,0.028176718497254782,"(20, 50]"
B08WTLLYF5,Bath & Body Works,49.99,4.8,31,20-50,4.1811053615772,0.6188946384228,"(20, 50]"
B00NAX00LI,Byredo,65.43,2.7,7,50-100,4.185583965213124,-1.4855839652131237,"(5, 10]"
B0728CTKYR,One & Only USA,9.95,3.7,7,5-10,4.169491158884038,-0.46949115888403803,"(5, 10]"
B075RH1W1N,ARD AL ZAAFARAN PERFUMES,39.99,4.5,7,20-50,4.178204711553933,0.32179528844606686,"(5, 10]"
B07B433NGM,MoYo Natural Labs,12.99,3.4,5,10-20,4.170372956491112,-0.7703729564911117,"(0, 5]"
B08LKGZQTV,Too Faced,62.88,4.8,119,50-100,4.184844299457191,0.6151557005428092,"(100, 500]"
B084ZHF1D1,invisibobble,13.49,4.6,293,10-20,4.170517988992275,0.42948201100772465,"(100, 500]"
B08M4BKWPX,Brittny,7.85,3.5,7,5-10,4.168882022379153,-0.6688820223791527,"(5, 10]"
B01N12NQBI,unknown,47.0,5.0,1,20-50,4.180238067220243,0.8197619327797572,"(0, 5]"
B01N4PJXCL,Cupidlovehair,39.99,3.5,4,20-50,4.178204711553933,-0.6782047115539331,"(0, 5]"
B015DLLTDM,MOA Argan+Hair treatment,22.0,4.4,30,20-50,4.172986442162076,0.22701355783792465,"(20, 50]"
B09CL7D8GD,Maitys,9.49,4.5,76,5-10,4.169357728982968,0.33064227101703203,"(50, 100]"
B06XD8L1G7,DND,12.22,4.4,16,10-20,4.17014960643932,0.22985039356067993,"(10, 20]"
B07JP4ZMTK,Style Factor,13.99,4.3,237,10-20,4.170663021493438,0.12933697850656145,"(100, 500]"
B01M15U2X3,Wild Herb,8.5,3.8,3,5-10,4.1690705646306645,-0.3690705646306647,"(0, 5]"
B09BN269CV,Chargances,8.9,2.9,46,5-10,4.169186590631596,-1.269186590631596,"(20, 50]"
B00XYMKT5C,Bargz,9.99,4.3,11,5-10,4.169502761484131,0.13049723851586847,"(10, 20]"
B07S8YHZ67,Syoss,16.99,3.4,6,10-20,4.171533216500419,-0.7715332165004187,"(5, 10]"
B07MG9LRR1,Tarte Cosmetics,30.0,4.4,61,20-50,4.175306962180689,0.2246930378193115,"(50, 100]"
B09473NVTC,Trilanme,18.79,1.0,2,10-20,4.1720553335046064,-3.1720553335046064,"(0, 5]"
B0062QD6S4,Product Club,9.86,5.0,1,5-10,4.1694650530338295,0.8305349469661705,"(0, 5]"
B00XYLOWZ6,Bargz,19.99,4.2,12,10-20,4.172403411507399,0.02759658849260127,"(10, 20]"
B0BBRK93SQ,MEROM,22.99,4.4,21,20-50,4.173273606514379,0.22672639348562118,"(20, 50]"
B06Y4C961S,ELP ESSENTIAL,17.06,4.2,94,10-20,4.171553521050582,0.02844647894941854,"(50, 100]"
B07Z2632L2,79STYLE,9.99,4.6,2936,5-10,4.169502761484131,0.4304972385158683,"(500, 10000]"
B074N913S6,Sally Hansen,15.99,3.9,2,10-20,4.171243151498092,-0.27124315149809197,"(0, 5]"
B072FDSNXV,si,7.95,3.3,22,5-10,4.168911028879386,-0.8689110288793858,"(20, 50]"
B01BMY0HU0,Fabulous Frannie,5.95,3.4,6,5-10,4.168330898874732,-0.7683308988747322,"(5, 10]"
B01LY2NF2P,Patchouli Garden,11.49,4.1,151,10-20,4.1699378589876215,-0.06993785898762184,"(100, 500]"
B07KRM8TLF,Dermacol,17.5,4.0,186,10-20,4.171681149651605,-0.1716811496516053,"(100, 500]"
B09C6J6N39,NeoGenesis,43.98,4.5,12,20-50,4.179362070913216,0.320637929086784,"(10, 20]"
B00DTPZBM0,SALUX,5.84,4.5,312,5-10,4.168298991724476,0.33170100827552407,"(100, 500]"
B0076PPT8A,Tom Ford,74.62,5.0,1,50-100,4.188249662584506,0.8117503374154937,"(0, 5]"
B0012YEDL0,Bonny Doon Farm,9.63,5.0,1,5-10,4.169398338083294,0.830601661916706,"(0, 5]"
B07MVPFH74,Serene House,12.75,3.7,31,10-20,4.170303340890554,-0.4703033408905535,"(20, 50]"
B0751W96ZL,As Seen on TV Naked NAILS,11.99,4.4,230,10-20,4.170082891488785,0.2299171085112155,"(100, 500]"
B089NPJJGS,JRong,11.29,3.8,17,10-20,4.169879845987157,-0.36987984598715684,"(10, 20]"
B082DPN1ZF,Nail-Aid,13.0,4.0,13,10-20,4.170375857141135,-0.1703758571411349,"(10, 20]"
B009GPP546,Sasy n Savy,24.99,4.8,29,20-50,4.173853736519032,0.626146263480968,"(20, 50]"
B0B2L218H2,PINROSE,10.0,4.0,251,5-10,4.169505662134155,-0.16950566213415463,"(100, 500]"
B073XVM6F1,KMIIMET,18.0,4.6,45,10-20,4.171826182152769,0.42817381784723096,"(20, 50]"
B00LZHG6IM,Beauticom,8.99,3.5,6,5-10,4.169212696481805,-0.6692126964818046,"(5, 10]"
B085T227ZL,Paris Corner,32.0,4.1,1620,20-50,4.175887092185342,-0.07588709218534273,"(500, 10000]"
B09439P43Z,Leigh Valentine,99.95,4.0,8,50-100,4.195597009093442,-0.1955970090934418,"(5, 10]"
B0994YHWBW,Bath & Body Works,56.0,4.4,49,50-100,4.182848652241183,0.21715134775881761,"(20, 50]"
B07XVRHMGB,karlery,18.99,4.5,224,10-20,4.172113346505072,0.32788665349492785,"(100, 500]"
B07L8NTH3M,Efast,10.74,5.0,14,10-20,4.169720310235877,0.8302796897641231,"(10, 20]"
B08Y5SB3GG,Tianwei,8.99,3.2,15,5-10,4.169212696481805,-0.9692126964818044,"(10, 20]"
B01HGVV4TG,REVLON,32.16,5.0,3,20-50,4.175933502585715,0.8240664974142851,"(0, 5]"
B086WKSKXG,FRUIT WORKS,11.49,4.1,34,10-20,4.1699378589876215,-0.06993785898762184,"(20, 50]"
B089RBHV2V,ARTIFUN,10.99,4.2,6,10-20,4.169792826486458,0.030207173513542074,"(5, 10]"
B01MPWYM06,Bath & Body Works,29.99,4.6,129,20-50,4.175304061530666,0.42469593846933407,"(100, 500]"
B08G1MFG8D,WallDecalsAndArt,13.99,3.7,3,10-20,4.170663021493438,-0.4706630214934382,"(0, 5]"
B08N9DD2MD,Lattafa,24.0,4.6,12,20-50,4.173566572166728,0.4264334278332713,"(10, 20]"
B088GQ5Q2Z,Daisy DND,12.4,5.0,4,10-20,4.170201818139739,0.8297981818602613,"(0, 5]"
B01MYUA58I,Yves Saint Laurent,175.99,4.5,13,100-200,4.217653551870364,0.28234644812963605,"(10, 20]"
B06XDJWPZQ,wet n wild,7.99,3.2,4,5-10,4.168922631479479,-0.9689226314794785,"(0, 5]"
B00I6JM2ZS,Femme Couture,19.95,3.7,20,10-20,4.172391808907306,-0.4723918089073056,"(10, 20]"
B07MCPR163,USonline911,32.99,4.1,180,20-50,4.176174256537646,-0.0761742565376462,"(100, 500]"
B08GPN9JWY,An-self,13.5,3.4,18,10-20,4.170520889642298,-0.7705208896422984,"(10, 20]"
B00RGWX0AW,Farmona,12.99,4.6,88,10-20,4.170372956491112,0.42962704350888803,"(50, 100]"
B009ZS0LRA,PHILIPS,169.98,4.5,5,100-200,4.21591026120638,0.2840897387936199,"(0, 5]"
B017098F9Q,Heliabrine,12.4,4.7,4,10-20,4.170201818139739,0.5297981818602615,"(0, 5]"
B07ZYLLV2D,Artist Unknown,19.99,4.3,75,10-20,4.172403411507399,0.12759658849260092,"(50, 100]"
B00IA4JE3W,"ClearChoice, Dermastart, Inc",96.0,5.0,5,50-100,4.194451252334251,0.8055487476657488,"(0, 5]"
B091NQRZLV,Phytomer,69.5,3.7,3,50-100,4.186764529772594,-0.48676452977259377,"(0, 5]"
B07T6XTGCN,AVON,10.29,4.7,35,10-20,4.16958978098483,0.5304102190151703,"(20, 50]"
B07HCXRD14,Britney Spears,12.4,4.6,110,10-20,4.170201818139739,0.429798181860261,"(100, 500]"
B003TQJEG8,Easy Waves,41.0,4.4,204,20-50,4.178497677206282,0.22150232279371806,"(100, 500]"
B01GR3JH8E,Vine Vera,199.99,4.0,404,100-200,4.224615111926204,-0.2246151119262043,"(100, 500]"
B086WL57P2,FRUIT WORKS,9.99,3.8,27,5-10,4.169502761484131,-0.3695027614841315,"(20, 50]"
B01LXNED21,Dare to Wear,9.3,5.0,2,5-10,4.169302616632526,0.8306973833674736,"(0, 5]"
B01M4GHWXQ,IBD,12.8,3.2,3,10-20,4.17031784414067,-0.9703178441406699,"(0, 5]"
B01N1LV1EB,GLISS,12.99,4.6,36,10-20,4.170372956491112,0.42962704350888803,"(20, 50]"
B079KW81R1,Ina Beauty,5.99,4.1,761,5-10,4.168342501474825,-0.06834250147482557,"(500, 10000]"
B01LDQINFS,Good Seed,17.99,4.6,171,10-20,4.171823281502745,0.42817671849725425,"(100, 500]"
B01MY3W8EK,Lattafa Perfumes,29.9,3.9,18,20-50,4.175277955680456,-0.2752779556804561,"(10, 20]"
B000158MEA,Nutrition Supply,28.99,4.2,32,20-50,4.175013996528339,0.024986003471661355,"(20, 50]"
B01KYRZRSS,Beautiful Textures,19.99,3.1,8,10-20,4.172403411507399,-1.0724034115073988,"(5, 10]"
B09PZCHC53,Skintimate,7.46,4.1,30,5-10,4.1687688970282455,-0.06876889702824585,"(20, 50]"
B004W0EQB8,SaaQin,20.99,4.6,37,20-50,4.172693476509726,0.427306523490274,"(20, 50]"
B07CSXD4ZW,Brrnoo,5.67,3.4,56,5-10,4.16824968067408,-0.7682496806740802,"(50, 100]"
B01IADYSF6,eos,46.83,4.7,59,20-50,4.180188756169847,0.5198112438301532,"(50, 100]"
B07QMQKTZJ,Decleor,67.19,4.4,26,50-100,4.186094479617219,0.21390552038278177,"(20, 50]"
B07ZF961ZW,Eco Botanics,30.95,4.6,12,20-50,4.175582523932899,0.42441747606710045,"(10, 20]"
B08M8P8TKW,BOSSMAO,9.99,4.7,4,5-10,4.169502761484131,0.5304972385158688,"(0, 5]"
B096BL353K,M.A.C.,47.99,4.7,5,20-50,4.180525231572546,0.5194747684274539,"(0, 5]"
B00LW4K2S8,Old Spice,83.69,5.0,1,50-100,4.190880552155609,0.8091194478443908,"(0, 5]"
B01EXJDM1W,essie,9.99,4.4,5,5-10,4.169502761484131,0.230497238515869,"(0, 5]"
B08MCXXMD2,QUEYING,16.75,3.2,12,10-20,4.17146360089986,-0.9714636008998596,"(10, 20]"
B06VXYXCXS,PHERMALABS,49.95,3.0,2,20-50,4.181093758977107,-1.1810937589771067,"(0, 5]"
B071KGVYMF,Smart Care,16.32,4.2,13,10-20,4.171338872948859,0.028661127051140767,"(10, 20]"
B00XYMWGKS,Bargz,9.99,3.5,3,5-10,4.169502761484131,-0.6695027614841313,"(0, 5]"
B071WXLGRB,Cache,13.99,4.0,3,10-20,4.170663021493438,-0.17066302149343837,"(0, 5]"
B08VF9G77F,T.TAIO,14.99,4.1,92,10-20,4.170953086495765,-0.07095308649576548,"(50, 100]"
B086Z6LWDG,Dude,11.98,5.0,6,10-20,4.170079990838762,0.8299200091612384,"(5, 10]"
B09983FXMP,Kleancolor,7.5,5.0,1,5-10,4.168780499628339,0.8312195003716614,"(0, 5]"
B01N1PV9K6,Ruby Kisses,5.99,4.3,55,5-10,4.168342501474825,0.1316574985251746,"(50, 100]"
B08GPCXF17,OTTOPT,14.99,3.9,48,10-20,4.170953086495765,-0.2709530864957652,"(20, 50]"
B0914JBBTV,Bioré,11.95,4.4,879,10-20,4.170071288888692,0.22992871111130864,"(500, 10000]"
B01GUELMJC,Kwailnara,6.0,4.4,57,5-10,4.1683454021248485,0.23165459787515186,"(50, 100]"
B07Y8VNXYL,x-pression,11.26,4.6,3,10-20,4.169871144037087,0.43012885596291284,"(0, 5]"
B01BJ42LWU,Dermasil,23.71,4.6,38,20-50,4.173482453316054,0.4265175466839457,"(20, 50]"
B07HPCHJLP,MAYA Cosmetics,13.99,5.0,3,10-20,4.170663021493438,0.8293369785065616,"(0, 5]"
B001AX81PM,Suwada London,88.9,4.4,530,50-100,4.192391790817732,0.2076082091822684,"(500, 10000]"
B000GU4TX8,Sarati,18.95,3.8,47,10-20,4.172101743904979,-0.3721017439049792,"(20, 50]"
B01LYWSYY0,Viktor & Rolf,58.9,4.6,4,50-100,4.18368984074793,0.4163101592520695,"(0, 5]"
B07L9MRC6C,Curl Keeper,48.32,3.9,30,20-50,4.180620953023314,-0.2806209530233139,"(20, 50]"
B07HJCQN9C,NARS,9.2,4.1,9,5-10,4.169273610132294,-0.06927361013229394,"(5, 10]"
B08BL5PPWX,Great Grace,192.99,5.0,9,100-200,4.222584656909918,0.7774153430900821,"(5, 10]"
B07XZB1CZR,AVON,30.0,4.4,74,20-50,4.175306962180689,0.2246930378193115,"(50, 100]"
B005XUV9V6,Daffi,11.99,3.0,9,10-20,4.170082891488785,-1.1700828914887849,"(5, 10]"
B06Y5FRX12,Salon Selectives,14.99,2.6,7,10-20,4.170953086495765,-1.570953086495765,"(5, 10]"
B01DUXRYJS,Marc Anthony,19.3,4.2,86,10-20,4.172203266655793,0.02779673334420707,"(50, 100]"
B00OJHR4AE,Salerm,15.99,4.3,4,10-20,4.171243151498092,0.12875684850190794,"(0, 5]"
B08957LPQ6,Aveda,22.18,2.6,14,20-50,4.173038653862494,-1.5730386538624939,"(10, 20]"
B0051PV2TW,AYUR MEDIC NATURE & SCIENCE,56.95,4.3,23,50-100,4.183124213993394,0.11687578600660586,"(20, 50]"
B07VTS2CTF,It's a 10 Haircare,50.0,4.4,30,20-50,4.181108262227223,0.21889173777277726,"(20, 50]"
B01GIAIWB4,PG Pink Gellac,13.95,4.2,24,10-20,4.170651418893345,0.029348581106654947,"(20, 50]"
B0002BQJQG,Sundres,6.99,4.2,9,5-10,4.168632566477152,0.03136743352284821,"(5, 10]"
B08JH59PT8,Belay,16.9,3.9,487,10-20,4.171507110650209,-0.27150711065020916,"(100, 500]"
B01EO2FZMC,wet n wild,12.95,3.9,8,10-20,4.1703613538910185,-0.27036135389101856,"(5, 10]"
B00AR596NU,NUTRISSE,9.49,3.4,3,5-10,4.169357728982968,-0.7693577289829681,"(0, 5]"
B00TP9N0YK,NIVEA,14.99,4.4,75,10-20,4.170953086495765,0.22904691350423523,"(50, 100]"
B07MFY8N9L,Life-Q,21.99,4.1,18,20-50,4.172983541512052,-0.07298354151205277,"(10, 20]"
B07Y8V5C65,x-pression,16.99,4.4,16,10-20,4.171533216500419,0.22846678349958172,"(10, 20]"
B08MBC2DTS,OGX,59.0,4.7,18,50-100,4.183718847248163,0.5162811527518372,"(10, 20]"
4293845755,Wella Professionals,21.74,4.4,1286,20-50,4.17291102526147,0.22708897473853007,"(500, 10000]"
B00CQH1V6W,Schampa,21.08,5.0,3,20-50,4.172719582359935,0.8272804176400648,"(0, 5]"
B07F9T1FJW,J.CAT BEAUTY,8.19,3.8,13,5-10,4.1689806444799435,-0.3689806444799437,"(10, 20]"
B01AVG3VUS,Cuccio Veneer,14.95,3.7,3,10-20,4.170941483895672,-0.4709414838956718,"(0, 5]"
B08NPZ69D4,Parts,46.87,4.7,281,20-50,4.18020035876994,0.5197996412300601,"(100, 500]"
B01IA974D8,Nexxus,15.98,4.6,19,10-20,4.171240250848069,0.42875974915193105,"(10, 20]"
B01IWEBI3I,Janefashions,27.99,3.9,36,20-50,4.174723931526012,-0.27472393152601216,"(20, 50]"
B0979HSFFY,Sparkle & Co.,36.0,4.5,214,20-50,4.177047352194649,0.3229526478053506,"(100, 500]"
B00I5MXVP6,Sappo Hill,2.54,5.0,1,0-5,4.167341777216798,0.832658222783202,"(0, 5]"
B00AJVLV30,ZURI,11.89,4.8,20,10-20,4.170053884988552,0.6299461150114478,"(10, 20]"
B00U6GFR74,"Amy's Bubbling Boutique, Inc.",18.99,5.0,3,10-20,4.172113346505072,0.8278866534949278,"(0, 5]"
B07CQC8K8W,Cleo & Coco,23.99,3.7,28,20-50,4.173563671516706,-0.47356367151670575,"(20, 50]"
B07T8BRV27,Disney,62.74,4.8,148,50-100,4.1848036903568655,0.6151963096431343,"(100, 500]"
B00XJUXGDG,Wee Ones,11.99,4.8,23,10-20,4.170082891488785,0.629917108511215,"(20, 50]"
B01GR2NE8E,Ardell,12.95,4.7,3,10-20,4.1703613538910185,0.5296386461089817,"(0, 5]"
B007E9I11K,PARK AVENUE,12.85,4.0,7960,10-20,4.170332347390786,-0.17033234739078562,"(500, 10000]"
B08H5VWVW4,Plantur,9.95,4.4,499,5-10,4.169491158884038,0.23050884111596215,"(100, 500]"
B00KRNHEBI,Gliss Kur,9.9,4.0,6,5-10,4.169476655633923,-0.16947665563392267,"(5, 10]"
B0867M594G,Paris Corner,41.0,4.0,13,20-50,4.178497677206282,-0.1784976772062823,"(10, 20]"
B00HNBY8TI,Gold Cosmetics & Supplies,89.0,4.0,1,50-100,4.192420797317964,-0.1924207973179639,"(0, 5]"
B000ORSG6E,John Frieda,35.24,4.4,1656,20-50,4.176826902792881,0.22317309720711975,"(500, 10000]"
B017KVZS44,Kadi Natural,11.5,4.4,64,10-20,4.169940759637645,0.2300592403623556,"(50, 100]"
B08C76G6HL,Gillette,49.95,4.7,397,20-50,4.181093758977107,0.5189062410228935,"(100, 500]"
B08GJWJJWX,Prestige International,19.96,4.2,144,10-20,4.172394709557329,0.027605290442671127,"(100, 500]"
B0776DXT33,Global Beauty Care,11.23,3.9,34,10-20,4.169862442087017,-0.26986244208701704,"(20, 50]"
B07WFPBLDS,St. Botanica,17.1,3.7,156,10-20,4.171565123650675,-0.4715651236506746,"(100, 500]"
B07HQSY28M,Quanchen,8.0,4.2,36,5-10,4.168925532129501,0.031074467870499056,"(20, 50]"
B079TMK8RK,Victoria's Secret,54.99,4.2,31,50-100,4.182555686588834,0.01744431341116659,"(20, 50]"
B07TQYYBWV,Too Faced,20.12,4.7,20,20-50,4.172441119957701,0.5275588800422994,"(10, 20]"
B0779693MW,Parcelona,11.95,4.8,11,10-20,4.170071288888692,0.6299287111113081,"(10, 20]"
B00IDV69H6,Mirenesse,49.97,4.0,18,20-50,4.181099560277153,-0.18109956027715324,"(10, 20]"
B00SU2OCKO,Cardinal Health,35.87,2.8,2,20-50,4.177009643744347,-1.3770096437443469,"(0, 5]"
B07L8K15KD,essie,18.0,4.0,459,10-20,4.171826182152769,-0.17182618215276868,"(100, 500]"
B00IA6W7O8,Walker Tape,15.25,4.3,2,10-20,4.1710285033963705,0.12897149660362928,"(0, 5]"
B01KWFIJ7S,Missgrace,7.98,4.6,19,5-10,4.168919730829455,0.4310802691705442,"(10, 20]"
B00CBYYTCS,Boardwalk,35.06,3.9,7,20-50,4.176774691092462,-0.27677469109246244,"(5, 10]"
B07BY3MDP8,Jordana Cosmetics,17.99,4.4,65,10-20,4.171823281502745,0.22817671849725496,"(50, 100]"
B08THBXNWD,Dioche,17.88,3.0,3,10-20,4.171791374352489,-1.1717913743524893,"(0, 5]"
B008OJMKR0,KamaSutra,29.7,3.5,12,20-50,4.175219942679991,-0.6752199426799912,"(10, 20]"
B07HN94T55,Olay,12.99,4.9,16,10-20,4.170372956491112,0.7296270435088887,"(10, 20]"
B01B5AAY6S,Maybelline New York,13.74,5.0,3,10-20,4.170590505242857,0.8294094947571429,"(0, 5]"
B07SHVBVM9,Rolly King,59.99,3.8,19,50-100,4.1840060116004665,-0.38400601160046666,"(10, 20]"
B089N65Q6G,Otter Wax,24.95,4.7,223,20-50,4.1738421339189395,0.5261578660810606,"(100, 500]"
B005U3IT6Y,Christian Dior,35.0,5.0,1,20-50,4.176757287192323,0.8232427128076774,"(0, 5]"
B0C7218XJL,AHERO,9.99,3.1,6,5-10,4.169502761484131,-1.0695027614841313,"(5, 10]"
B07R638CNF,Zincplex,41.0,4.0,77,20-50,4.178497677206282,-0.1784976772062823,"(50, 100]"
B083ZLGG8J,SEPHORA COLLECTION,13.9,3.8,9,10-20,4.170636915643229,-0.370636915643229,"(5, 10]"
B07DVS7PKJ,Sportigift,8.49,4.5,140,5-10,4.169067663980641,0.3309323360193588,"(100, 500]"
B08BQ3SST4,Spongelle,22.88,4.3,3,20-50,4.173241699364123,0.12675830063587679,"(0, 5]"
B01CXBNZ1Y,Titan Classic,5.99,4.3,42,5-10,4.168342501474825,0.1316574985251746,"(20, 50]"
B0BQ4LFZQJ,Pacifica,16.46,4.1,7,10-20,4.171379482049185,-0.07137948204918576,"(5, 10]"
B000EOI176,göt2b,22.99,3.5,2,20-50,4.173273606514379,-0.6732736065143792,"(0, 5]"
B08MF8D3F4,Diptyque,180.0,5.0,1,100-200,4.218816712529694,0.7811832874703057,"(0, 5]"
B07JZHTY85,DepilYa,19.97,2.8,360,10-20,4.172397610207352,-1.3723976102073525,"(100, 500]"
B07MGN5JQP,Kat Von D,42.0,4.3,61,20-50,4.178787742208609,0.12121225779139078,"(50, 100]"
B08M4F9G8Q,Hi-Pro-Pac,23.65,5.0,6,20-50,4.173465049415914,0.8265349505840858,"(5, 10]"
B085ZFZ5B9,Parfums De Coeur,8.85,4.3,130,5-10,4.1691720873814795,0.13082791261852034,"(100, 500]"
B005ZSHT7O,SUPPAS,79.99,3.9,43,50-100,4.189807311647001,-0.2898073116470008,"(20, 50]"
B01N2YLFVE,XMASIR,9.99,4.3,458,5-10,4.169502761484131,0.13049723851586847,"(100, 500]"
B07RNH96DK,Soapbox,8.4,5.0,11,5-10,4.1690415581304325,0.8309584418695675,"(10, 20]"
B08NX1V7MC,BEARDO,50.0,3.8,6738,20-50,4.181108262227223,-0.38110826222722327,"(500, 10000]"
B0085LXPJO,La Prairie,35.0,3.2,6,20-50,4.176757287192323,-0.9767572871923225,"(5, 10]"
B07TH89XRR,Eyebrows LA,25.0,3.5,9,20-50,4.173856637169055,-0.6738566371690551,"(5, 10]"
B09KWSJ1R3,Tyler Candle,21.94,5.0,1,20-50,4.172969038261936,0.827030961738064,"(0, 5]"
B01N3NXCE2,KATIVA,57.58,5.0,4,50-100,4.183306954944859,0.8166930450551408,"(0, 5]"
B00LJ3Y3M8,Ligne St. Barth,72.0,4.4,47,50-100,4.18748969227841,0.2125103077215904,"(20, 50]"
